all\o^	INT	ARTIC_U	285	385	232	0.31765699999999997	78	86	51	pA_B
c'	PRO:DEM	VP_B	284	323	251	0.12978	74	82	67	pA_I
est	VER:pres	VP_L	284	323	251	0.12978	74	82	67	pA_L
										
oui	INT	ARTIC_U	221	227	211	0.2640500000000001	31	59	25	pA_U
										
\c,a	PRO:DEM	VP_B	239	271	224	0.2185600000000001	53	60	40	pA_B
va	VER:pres	VP_L	279	420	222	0.32131000000000043	68	84	38	pA_L
										
oui	INT	ARTIC_U	296	602	205	0.18339000000000016	40	62	32	pA_B
et	KON	ARTIC_U	249	259	234	0.16539000000000037	64	69	50	pA_I
toi	PRO:PER	NP_U	237	246	233	0.3609099999999996	63	71	49	pA_L
										
\c,a	PRO:DEM	VP_B	269	292	254	0.20871999999999957	51	61	41	pA_B
va	VER:pres	VP_L	237	254	228	0.3413700000000004	65	79	43	pA_L
dis	VER:pres	VP_U	261	355	202	0.22323000000000004	60	63	53	pA_B
je	PRO:PER	VP_B	342	369	279	0.11723999999999979	73	78	59	pA_I
voulais	VER:impf	VP_L	246	279	231	0.14446000000000048	75	79	70	pA_I
te	PRO:PER	VP_B	226	256	207	0.0690900000000001	77	80	73	pA_I
demander	VER:infi	VP_L	260	286	202	0.6351999999999993	74	75	72	pA_L
demain	ADV	AdP_U	264	355	198	0.4885699999999993	44	49	34	pA_B
vu	VER:cond	ARTIC_U	263	330	237	0.20307999999999993	76	86	58	pA_I
que	VER:cond	ARTIC_U	237	272	227	0.29518999999999984	72	75	63	pA_I
on	PRO:PER	VP_B	228	233	208	0.11724000000000068	71	80	57	pA_I
a	VER:pres	VP_L	232	237	231	0.15701999999999927	73	75	69	pA_I
qu'	KON	ARTIC_U	232	238	228	0.23867000000000083	77	79	71	pA_I
une	DET:ART	NP_B	232	238	228	0.23867000000000083	77	79	71	pA_I
heure	NOM	NP_L	257	290	230	0.1895099999999985	70	78	65	pA_I
pour	PRP	PP_B	249	272	233	0.11820000000000164	67	74	60	pA_I
manger	VER:infi	PP_L	247	301	217	0.5574999999999992	67	75	60	pA_I
euh	INT	ARTIC_U	225	295	211	0.2889999999999997	75	77	65	pA_I
\c,a	PRO:DEM	VP_B	232	262	210	0.1905000000000001	70	75	61	pA_I
te	PRO:PER	VP_I	214	220	210	0.03979999999999961	68	76	64	pA_I
dit	VER:pres	VP_L	203	212	193	0.24080000000000013	71	72	70	pA_I
que	KON	ARTIC_U	258	332	205	0.36630000000000074	65	72	52	pA_I
on	PRO:PER	VP_B	229	266	203	0.11730000000000018	71	79	54	pA_I
aille	VER:pres	VP_L	220	226	214	0.1654	70	73	68	pA_I
manger	VER:infi	VP_U	214	220	198	0.32869999999999955	76	79	72	pA_I
dehors	NOM	AdP_U	235	339	189	0.4198000000000004	72	77	68	pA_L
										
euh	INT	ARTIC_U	375	713	210	0.45670000000000144	36	67	23	pA_B
hm	INT	ARTIC_U	208	217	163	0.8642999999999983	73	83	58	pA_L
